created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
"2025-07-14T05:00:00+02:00,136,1,1,2301,0,0,0,17.75,45.61385,11.487001,2,""[14-07-2025 05:00:00] GPS OK, uSD OK, """
"2025-07-14T05:30:00+02:00,137,1,1,2301,0,0,0,17.500000000000004,45.613934,11.487011,2,""[14-07-2025 05:30:00] GPS OK, uSD OK, """
"2025-07-14T06:00:00+02:00,138,1,1,2301,0,0,0,17.15,45.613941,11.487108,2,""[14-07-2025 06:00:00] GPS OK, uSD OK, """
"2025-07-14T06:30:00+02:00,139,1,1,2300,0,0,0,17.400000000000006,45.613792,11.487105,2,""[14-07-2025 06:30:00] GPS OK, uSD OK, """
"2025-07-14T07:00:00+02:00,140,1,1,2300,0,0,0,18.05,45.614082,11.48727,2,""[14-07-2025 07:00:00] GPS OK, uSD OK, """
"2025-07-14T07:30:00+02:00,141,2,2,2300,0,0,0,19.05,45.613861,11.487085,2,""[14-07-2025 07:30:00] GPS OK, uSD OK, """
"2025-07-14T08:00:00+02:00,142,2,2,2299,1,0,0,20.000000000000007,45.614143,11.48772,2,""[14-07-2025 08:00:00] GPS OK, uSD OK, """
"2025-07-14T08:30:00+02:00,143,3,2,2298,1,0,0,21.099999999999998,45.613422,11.486893,2,""[14-07-2025 08:30:00] GPS OK, uSD OK, """
"2025-07-14T09:00:00+02:00,144,3,3,2298,1,0,0,22.299999999999997,45.613476,11.486153,2,""[14-07-2025 09:00:00] GPS OK, uSD OK, """
"2025-07-14T09:30:00+02:00,145,3,3,2297,1,0,0,23.599999999999998,45.614223,11.486778,2,""[14-07-2025 09:30:00] GPS OK, uSD OK, """
"2025-07-14T10:00:00+02:00,146,4,4,2297,2,0,0,24.950000000000006,45.613934,11.486918,2,""[14-07-2025 10:00:00] GPS OK, uSD OK, """
"2025-07-14T10:30:00+02:00,147,4,4,2296,2,0,0,26.1,45.613537,11.486995,2,""[14-07-2025 10:30:00] GPS OK, uSD OK, """
"2025-07-14T11:00:00+02:00,148,5,5,2296,3,0,0,27.5,45.61401,11.487306,2,""[14-07-2025 11:00:00] GPS OK, uSD OK, """
"2025-07-14T11:30:00+02:00,149,6,6,2295,3,0,0,28.700000000000003,45.613911,11.487818,2,""[14-07-2025 11:30:00] GPS OK, uSD OK, """
"2025-07-14T12:00:00+02:00,150,7,7,2294,3,0,0,30.25,45.61396,11.487778,2,""[14-07-2025 12:00:00] GPS OK, uSD OK, """
"2025-07-14T12:30:00+02:00,151,8,8,2295,4,0,0,32.00000000000001,45.613953,11.487706,2,""[14-07-2025 12:30:00] GPS OK, uSD OK, """
"2025-07-14T13:00:00+02:00,152,9,9,2294,5,0,0,33.9,45.613976,11.487915,2,""[14-07-2025 13:00:00] GPS OK, uSD OK, """
"2025-07-14T13:30:00+02:00,153,10,10,2293,6,0,0,35.35,45.613911,11.487386,2,""[14-07-2025 13:30:00] GPS OK, uSD OK, """
"2025-07-14T14:00:00+02:00,154,11,11,2293,6,0,0,36.199999999999996,45.614079,11.487295,2,""[14-07-2025 14:00:00] GPS OK, uSD OK, """
"2025-07-14T14:30:00+02:00,155,13,13,2293,7,0,0,37.8,45.613888,11.487481,2,""[14-07-2025 14:30:00] GPS OK, uSD OK, """
"2025-07-14T15:00:00+02:00,156,14,13,2292,8,0,0,38.8,45.613869,11.487511,2,""[14-07-2025 15:00:00] GPS OK, uSD OK, """
"2025-07-14T15:30:00+02:00,157,15,15,2292,9,0,0,39.800000000000004,45.614407,11.488151,2,""[14-07-2025 15:30:00] GPS OK, uSD OK, """
"2025-07-14T16:00:00+02:00,158,15,15,2292,9,0,0,40.349999999999994,45.614178,11.487556,2,""[14-07-2025 16:00:00] GPS OK, uSD OK, """
"2025-07-14T16:30:00+02:00,159,15,15,2291,9,0,0,40.6,45.614239,11.487671,2,""[14-07-2025 16:30:00] GPS OK, uSD OK, """
"2025-07-14T17:00:00+02:00,160,19,19,2291,12,0,0,43.949999999999996,45.6143,11.487291,2,""[14-07-2025 17:00:00] GPS OK, uSD OK, """
"2025-07-14T17:30:00+02:00,161,19,19,2291,12,0,0,43.949999999999996,45.614426,11.487373,2,""[14-07-2025 17:30:00] GPS OK, uSD OK, """
"2025-07-14T18:00:00+02:00,162,17,17,2291,11,0,0,42.25,45.614773,11.487956,2,""[14-07-2025 18:00:00] GPS OK, uSD OK, """
"2025-07-14T18:30:00+02:00,163,15,15,2291,9,0,0,40,45.614437,11.487113,2,""[14-07-2025 18:30:00] GPS OK, uSD OK, """
"2025-07-14T19:00:00+02:00,164,13,13,2292,8,0,0,38.150000000000006,45.614681,11.48667,2,""[14-07-2025 19:00:00] GPS OK, uSD OK, """
"2025-07-14T19:30:00+02:00,165,11,11,2292,7,0,0,36.4,45.613708,11.48703,2,""[14-07-2025 19:30:00] GPS OK, uSD OK, """
"2025-07-14T20:00:00+02:00,166,10,10,2292,6,0,0,35.4,45.613079,11.486971,2,""[14-07-2025 20:00:00] GPS OK, uSD OK, """
"2025-07-14T20:30:00+02:00,167,9,9,2292,5,0,0,34.199999999999996,45.614052,11.487243,2,""[14-07-2025 20:30:00] GPS OK, uSD OK, """
"2025-07-14T21:00:00+02:00,168,7,7,2292,4,0,0,31.75,45.613979,11.487161,2,""[14-07-2025 21:00:00] GPS OK, uSD OK, """
"2025-07-14T21:30:00+02:00,169,6,6,2292,3,0,0,29.45,45.613888,11.487271,2,""[14-07-2025 21:30:00] GPS OK, uSD OK, """
"2025-07-14T22:00:00+02:00,170,5,5,2293,3,0,0,27.749999999999996,45.613781,11.4872,2,""[14-07-2025 22:00:00] GPS OK, uSD OK, """
